1230 17342
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 3
1 1 9
1 1 6
1 1 3
1 1 9
1 1 6
1 1 3
1 1 9
1 1 6
1 1 3
1 1 9
1 1 6
