1253 5419
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
1 2 2 3
1 1 21
1 1 2
1 1 8
1 1 15
1 1 3
1 1 1
